mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_data_prep__category_pipe__features_select__k_out_features,param_data_prep__category_pipe__features_select__strategy,param_data_prep__numeric_pipe__data_missing__strategy,param_data_prep__numeric_pipe__features_select__k_out_features,param_data_prep__numeric_pipe__features_select__strategy,param_model,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall
1.6087962150573731,0.11495809980951274,0.18199143409729004,0.01601281666729116,7,filter_cat,median,4,wrapper_RFE,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 4, 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFE', 'model': RandomForestClassifier()}",1.0,0.9642857142857143,1.0,1.0,1.0,0.9928571428571429,0.01428571428571428,11,1.0,0.9500000000000001,1.0,1.0,1.0,0.99,0.019999999999999976,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9047619047619048,1.0,1.0,1.0,0.980952380952381,0.03809523809523809,18
1.4611964225769043,0.1432962317421415,0.19383678436279297,0.01752201953519473,7,filter_cat,median,4,wrapper_RFE,AdaBoostClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 4, 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFE', 'model': AdaBoostClassifier()}",1.0,0.9642857142857143,1.0,1.0,1.0,0.9928571428571429,0.01428571428571428,11,1.0,0.9500000000000001,1.0,1.0,1.0,0.99,0.019999999999999976,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9047619047619048,1.0,1.0,1.0,0.980952380952381,0.03809523809523809,18
0.5381919384002686,0.03455785615138285,0.19422712326049804,0.03100455880950063,7,filter_cat,median,7,filter_num,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 7, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': RandomForestClassifier()}",1.0,0.9642857142857143,0.9821428571428571,1.0,1.0,0.9892857142857142,0.014285714285714285,26,1.0,0.9500000000000001,0.9767441860465117,1.0,1.0,0.9853488372093023,0.01983708661594055,31,1.0,1.0,0.9545454545454546,1.0,1.0,0.990909090909091,0.018181818181818167,22,1.0,0.9047619047619048,1.0,1.0,1.0,0.980952380952381,0.03809523809523809,18
0.36113500595092773,0.006188627794259522,0.16953234672546386,0.007440387605221718,7,filter_cat,median,7,filter_num,AdaBoostClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 7, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': AdaBoostClassifier()}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.5083919048309327,0.1359490519357671,0.18056674003601075,0.011158603962460807,7,filter_cat,median,7,wrapper_RFE,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 7, 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFE', 'model': RandomForestClassifier()}",1.0,0.9642857142857143,1.0,1.0,1.0,0.9928571428571429,0.01428571428571428,11,1.0,0.9500000000000001,1.0,1.0,1.0,0.99,0.019999999999999976,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9047619047619048,1.0,1.0,1.0,0.980952380952381,0.03809523809523809,18
1.364176082611084,0.21520376930372254,0.1773998737335205,0.022083503165862144,7,filter_cat,median,7,wrapper_RFE,AdaBoostClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 7, 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFE', 'model': AdaBoostClassifier()}",1.0,1.0,0.9642857142857143,0.9821428571428571,1.0,0.9892857142857142,0.014285714285714285,26,1.0,1.0,0.9545454545454545,0.9767441860465117,1.0,0.9862579281183933,0.018235821270907268,26,1.0,1.0,0.9130434782608695,0.9545454545454546,1.0,0.9735177865612649,0.03498861023925808,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.7043935298919678,0.08574233684309318,0.2212362766265869,0.04471415880772049,7,wrapper_RFE,median,1,filter_num,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 1, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': RandomForestClassifier()}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.5270301342010498,0.07831873532998355,0.20299363136291504,0.053266013201644605,7,wrapper_RFE,median,1,filter_num,AdaBoostClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 1, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': AdaBoostClassifier()}",0.9642857142857143,1.0,1.0,1.0,1.0,0.9928571428571429,0.01428571428571428,11,0.9545454545454545,1.0,1.0,1.0,1.0,0.990909090909091,0.018181818181818212,11,0.9130434782608695,1.0,1.0,1.0,1.0,0.9826086956521738,0.034782608695652195,30,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.7636722564697265,0.13146024983436674,0.18028802871704103,0.0289415533557492,7,wrapper_RFE,median,1,wrapper_RFE,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 1, 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFE', 'model': RandomForestClassifier()}",0.9821428571428571,1.0,0.9464285714285714,0.9821428571428571,1.0,0.9821428571428573,0.0195615199108988,38,0.9767441860465117,1.0,0.923076923076923,0.9767441860465117,1.0,0.9753130590339893,0.02811263152853411,41,0.9545454545454546,1.0,1.0,0.9545454545454546,1.0,0.9818181818181818,0.022268088570756142,33,1.0,1.0,0.8571428571428571,1.0,1.0,0.9714285714285715,0.05714285714285716,41
1.5582845687866211,0.14246542722221095,0.18779616355895995,0.022610832806370555,7,wrapper_RFE,median,1,wrapper_RFE,AdaBoostClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 1, 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFE', 'model': AdaBoostClassifier()}",0.9821428571428571,1.0,0.9285714285714286,0.9821428571428571,0.9821428571428571,0.975,0.024222607082590223,42,0.9767441860465117,1.0,0.9,0.9767441860465117,0.9767441860465117,0.966046511627907,0.03422952463809135,42,0.9545454545454546,1.0,0.9473684210526315,0.9545454545454546,0.9545454545454546,0.9622009569377991,0.019102837107825003,45,1.0,1.0,0.8571428571428571,1.0,1.0,0.9714285714285715,0.05714285714285716,41
0.6500685691833497,0.04564932686038587,0.19741411209106446,0.028624730141829896,7,wrapper_RFE,median,4,filter_num,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 4, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': RandomForestClassifier()}",1.0,0.9642857142857143,1.0,1.0,1.0,0.9928571428571429,0.01428571428571428,11,1.0,0.9500000000000001,1.0,1.0,1.0,0.99,0.019999999999999976,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9047619047619048,1.0,1.0,1.0,0.980952380952381,0.03809523809523809,18
0.4982584476470947,0.026575590338257245,0.19242258071899415,0.016157837172610844,7,wrapper_RFE,median,4,filter_num,AdaBoostClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 4, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': AdaBoostClassifier()}",0.9642857142857143,0.9821428571428571,1.0,1.0,1.0,0.9892857142857142,0.014285714285714285,26,0.9545454545454545,0.975609756097561,1.0,1.0,1.0,0.986031042128603,0.018359416003977364,29,0.9130434782608695,1.0,1.0,1.0,1.0,0.9826086956521738,0.034782608695652195,30,1.0,0.9523809523809523,1.0,1.0,1.0,0.9904761904761905,0.019047619047619067,13
1.643397045135498,0.11606464901308153,0.17848992347717285,0.006726147080233311,7,wrapper_RFE,median,4,wrapper_RFE,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 4, 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFE', 'model': RandomForestClassifier()}",1.0,0.9642857142857143,1.0,1.0,1.0,0.9928571428571429,0.01428571428571428,11,1.0,0.9500000000000001,1.0,1.0,1.0,0.99,0.019999999999999976,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9047619047619048,1.0,1.0,1.0,0.980952380952381,0.03809523809523809,18
1.5752546787261963,0.1650302202986647,0.19262452125549318,0.021398703111648754,7,wrapper_RFE,median,4,wrapper_RFE,AdaBoostClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 4, 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFE', 'model': AdaBoostClassifier()}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.6086997032165528,0.01071454157296109,0.1718064785003662,0.009955607336021912,7,wrapper_RFE,median,7,filter_num,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 7, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': RandomForestClassifier()}",1.0,0.9642857142857143,0.9821428571428571,1.0,1.0,0.9892857142857142,0.014285714285714285,26,1.0,0.9500000000000001,0.9767441860465117,1.0,1.0,0.9853488372093023,0.01983708661594055,31,1.0,1.0,0.9545454545454546,1.0,1.0,0.990909090909091,0.018181818181818167,22,1.0,0.9047619047619048,1.0,1.0,1.0,0.980952380952381,0.03809523809523809,18
0.4783437252044678,0.025134504557568417,0.18895702362060546,0.014485435532572088,7,wrapper_RFE,median,7,filter_num,AdaBoostClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 7, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': AdaBoostClassifier()}",1.0,0.9821428571428571,1.0,1.0,1.0,0.9964285714285716,0.007142857142857162,6,1.0,0.975609756097561,1.0,1.0,1.0,0.9951219512195122,0.009756097560975618,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9523809523809523,1.0,1.0,1.0,0.9904761904761905,0.019047619047619067,13
1.530683994293213,0.12908483649908925,0.1469435214996338,0.03557880892300691,7,wrapper_RFE,median,7,wrapper_RFE,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 7, 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFE', 'model': RandomForestClassifier()}",1.0,0.9642857142857143,1.0,1.0,1.0,0.9928571428571429,0.01428571428571428,11,1.0,0.9500000000000001,1.0,1.0,1.0,0.99,0.019999999999999976,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9047619047619048,1.0,1.0,1.0,0.980952380952381,0.03809523809523809,18
1.08954815864563,0.26475744887838476,0.11371388435363769,0.03492628947116017,7,wrapper_RFE,median,7,wrapper_RFE,AdaBoostClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 7, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 7, 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFE', 'model': AdaBoostClassifier()}",1.0,1.0,0.9821428571428571,1.0,1.0,0.9964285714285716,0.007142857142857162,6,1.0,1.0,0.9767441860465117,1.0,1.0,0.9953488372093023,0.009302325581395321,6,1.0,1.0,0.9545454545454546,1.0,1.0,0.990909090909091,0.018181818181818167,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
